id,anio,mes,id_suficiencia,id_comprometido,id_devengado,id_dgeneral,id_dauxiliar,partida_clave,folio,dependencia,concepto,importe,entrego_comprometido,entrego_devengado,fecha_entrega_tesoreria,fecha_recibido_presupuesto,estatus,observaciones,creado_por,creado_en,actualizado_en
,2026,2,,,,,,3941,02-90,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,112366,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-91,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,4373066,true,false,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-91  D-01,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,546633.25,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-91  D-02,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,546633.25,false,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3941,02-92,TESORERIA                                                   ( JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,651,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-93,TESORERIA                                                   ( JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,4000,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-94,TESORERIA                                                   ( JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,480,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-95,TESORERIA                                                   ( JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,1500,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3941,02-96,TESORERIA                                                   ( JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,241097.29,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,5151,02-97,TESORERIA                                                   ( TIC¨S),BIENES INFORMATICOS                                                          2941 REFACCIONES ACCESORIOS PARA EQUIPO DE COMPUTO                                         2461 MATERIAL ELECTRICO Y ELECTRONICO,131758.6,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3171,02-98,TESORERIA                                                   ( TIC¨S),SERVICIOS DE ACCESO A INTERNET,455184,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3121,02-99,OBRAS PUBLICAS,GAS,2099925,true,true,11/02/2026,12/02/2025,CANCELADO,,,,
,2026,2,,,,,,2981,02-100,OBRAS PUBLICAS,REFACCIONES Y ACCESORIOS MENORES DE MAQUINARIA Y OTROS EQUIPOS,149882.5,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2981,02-101,OBRAS PUBLICAS,REFACCIONES Y ACCESORIOS MENORES DE MAQUINARIA Y OTROS EQUIPOS,50433.76,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2611,02-102,OBRAS PUBLICAS,"COMBUSTIBLES, LUBRICANTES Y ADITIVOS",99392.31,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,,02-103,ADMINISTRACION  ,PARTIDAS,311395.28,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2441,02-103  D-01,ADMINISTRACION  ,M ADERA Y PRODUCTOS DE MADERA                                                                               2461 MATERIAL ELECTRICO Y ELECTRONICO,64283.28,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2471,02-103  D-02,ADMINISTRACION  ,ARTICULOS METALICOS PARA CONSTRUCCION,24975.79,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2491,02-103  D-03,ADMINISTRACION  ,MATERIALES DE CONSTRUCCION,23802.97,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,2491,02-103  D-04,ADMINISTRACION  ,MATERIALES DE CONSTRUCCION,166931.13,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,,02-103  D-05,ADMINISTRACION  ,PARTIDAS,31402.13,false,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3261,02-104,ADMINISTRACION  ,ARRENDAMIENTO DE MAQUINARIA Y EQUIPO,116907.12,true,true,11/02/2026,12/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3611,02-105,COMUNICACION                SOCIAL,GASTOS DE PUBLICIDAD Y PROPAGANDA,50000,true,true,16/02/2026,17/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3121,02-106,OBRAS PUBLICAS,GAS,4099929.6,true,true,17/02/2025,18/02/2025,ENTREGADO,,,,
,2026,2,,,,,,3341,02-107,TESORERIA MUNICIPAL                                 (COORDINACION TESORERIA),CAPACITACION,976,true,true,20/02/2026,20/02/2026,ENTREGADO,,,,
,2026,2,,,,,,3341,02-108,TESORERIA MUNICIPAL                                 (COORDINACION TESORERIA),CAPACITACION,976,true,true,20/02/2026,20/02/2026,ENTREGADO,,,,
,2026,2,,,,,,5111,02-109,ADMINISTRACION,MUEBLES Y ENSERES,334511.98,true,true,26/02/2026,27/02/2026,ENTREGADO,,,,
,2026,2,,,,,,3551,02-110,PROTECCION CIVIL,"REPARACION Y MTTO. DE VEHICULOS TERRESTRES, AEREOS Y LACUSTRES",157910.8,true,true,26/02/2026,27/02/2026,ENTREGADO,,,,
,2026,2,,,,,,2611,02-111,SERVICIOS PUBLICOS,"COMBUSTIBLES,  LUBRICANTES Y ADITIVOS",102248.43,true,true,26/02/2026,27/02/2026,ENTREGADO,,,,
,2026,2,,,,,,1522,02-112,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",14718.0.43,true,true,27/02/2026,27/02/2026,ENTREGADO,,,,
,2026,2,,,,,,3451,02-113,TESORERIA MUNICIPAL                                 (COORDINACION TESORERIA),SEGUROSY FIANZAS,2071527.01,true,true,03/03/2026,04/03/2026,ENTREGADO,CLAUDIA,,,
,2026,2,,,,,,3391,02-114,OBRAS PUBLICAS,SERVICIOS PROFECIONALES,46400,true,true,03/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3391,02-115,OBRAS PUBLICAS,SERVICIOS PROFECIONALES,69600,true,true,03/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3391,02-116,OBRAS PUBLICAS,SERVICIOS PROFECIONALES,85200,true,true,03/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4394,02-117,OBRAS PUBLICAS,OTROS SUBSIDIOS,1046500,true,true,03/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,1522,02-118,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",343966.72,true,true,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3941,02-119,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,8331234.28,true,false,04/03/2026,04/03/2026,CANCELADO,,,,
,2026,2,,,,,,3941,02-119  D-01,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,555415.61,false,true,04/03/2026,04/03/2026,CANCELADO,,,,
,2026,2,,,,,,2211,02-120,ADMINISTRACION,PRODUCTOS ALIMENTICIOS PARA PERSONAS,580000,true,false,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,2211,02-120  D-01,ADMINISTRACION,PRODUCTOS ALIMENTICIOS PARA PERSONAS,69420.65,false,true,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3822,02-121,ADMINISTRACION,ESPECTACULOS CIVICOS Y CULTURALES,231025.6,true,true,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4411,02-122,BIENESTAR,COOPERACIONES Y AYUDAS,26800,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4411,02-123,BIENESTAR,COOPERACIONES Y AYUDAS,4500,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4411,02-124,BIENESTAR,COOPERACIONES Y AYUDAS,20000,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4411,02-125,BIENESTAR,COOPERACIONES Y AYUDAS,2000,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,4411,02-126,BIENESTAR,COOPERACIONES Y AYUDAS,2000,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3721,02-127,SEGURIDAD PUBLICA,GASTOS DE TRASLADO POR                               VIA TERRESTRE                                    (10/02/2026),816,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3721,02-128,SEGURIDAD PUBLICA,GASTOS DE TRASLADO POR                               VIA TERRESTRE                                    (05/02/2026),816,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3721,02-129,SEGURIDAD PUBLICA,GASTOS DE TRASLADO POR                               VIA TERRESTRE                                    (09/02/2026),816,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3721,02-130,SEGURIDAD PUBLICA,GASTOS DE TRASLADO POR                               VIA TERRESTRE                                    (06/02/2026),816,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3941,02-131,CONSEJERIA JURIDICA,SENTENCIAS Y                             RESOLUCIONES JUDICIALES,639,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,1522,02-132,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",438340.07,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3941,02-133,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,13032,true,true,05/03/2026,05/03/2026,CANCELADO,,,,
,2026,2,,,,,,3941,02-134,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,100298.06,true,true,05/03/2026,05/03/2026,CANCELADO,,,,
,2026,2,,,,,,3941,02-135,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,5000,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,2911,02-136,INSTITUTO DE LA JUVENTUD,"REFACCIONES Y ACCESORIOS Y HERRAMIENTAS                                                                           2941 REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO                                                                         2541 MATERIALES, ACCESORIOS Y SUMINISTROS MEDICOS",35632.97,true,true,05/03/2026,05/03/2026,CANCELADO,,,,
,2026,2,,,,,,3311,02-137,CONTRALORIA,ASOCIADAS A CONVENIOS Y ACUERDOS,10000.01,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3311,02-138,CONTRALORIA,ASOCIADAS A CONVENIOS Y ACUERDOS,10000.01,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3311,02-139,CONTRALORIA,ASOCIADAS A CONVENIOS Y ACUERDOS,10000.48,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3821,02-140,SECRETARIA DEL H. AYUNTAMIENTO,GASTOS DE CEREMONIAS OFICIALES Y DE ORDEN SOCIAL,37120,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3611,02-141,COMUNICACIÓN SOCIAL,GASTOS DE PUBLICIDAD Y PROPAGANDA,118706.91,true,true,05/03/2026,05/03/2026,ENTREGADO,ALE,,,
,2026,2,,,,,,5321,02-142,SEGURIDAD PUBLICA,INSTRUMENTAL MEDICO Y DE LABORATORIO,100000,true,false,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,5321,02-142  D-01,SEGURIDAD PUBLICA,INSTRUMENTAL MEDICO Y DE LABORATORIO,96047.59,false,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,2,,,,,,2711,02-143,INSTITUTO DE CULTURA,VESTUARIO Y UNIFORMES,107880,true,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3941,02-144,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,17748,true,true,09/03/2026,10/03/2026,ENTREGADO,ALE,,,
,2026,2,,,,,,3996,02-145,MEDIO AMBIENTE,SUBCINTRATACIONES DE SERVICIOS CON TERCEROS,974400,true,false,12/03/2026,17/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3996,02-145  D-01,MEDIO AMBIENTE,SUBCINTRATACIONES DE SERVICIOS CON TERCEROS,81200,false,true,12/03/2026,17/03/2026,ENTREGADO,,,,
,2026,2,,,,,,3511,02-146,ADMINISTRACION,REPARACION Y MTTO. DE INMUEBLES,92800,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,2,,,,,,2492,02-147,MEDIO AMBIENTE,ESTRUCTURAS Y MANUFACTURAS PARA TODO TIPO DE CONSTRUCCION,791695.55,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-01,TESORERIA MUNICIPAL                                 (JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,40612,true,true,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,3,,,,,,5151,03-02,TESORERIA                                                   ( TIC¨S),BIENES INFORMATICOS                                                                                                   2461 MATERIAL ELECTRICO Y ELECTRONICO,3197.17,true,true,04/03/2026,04/03/2026,ENTREGADO,,,,
,2026,3,,,,,,4411,03-03,BIENESTAR,COOPERACIONES Y AYUDAS,30000,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-04,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,555415.61,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-05,TESORERIA MUNICIPAL                                 (JURIDICO DE TESORERIA),SENTENCIAS Y RESOLUCIONES JUDICIALES,417716.63,true,true,05/03/2026,05/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3112,03-06,SERVICIOS PUBLICOS,SERVICIO DE ENERGIA ELECTRICA PARA ALUMBRADO PUBLICO,339532.57,true,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,2611,03-07,SERVICIOS PUBLICOS,"REFACCIONES, ACCESORIOS Y HERRAMIENTAS",71557.98,true,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-08,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,2171,true,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-09,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,1000000,true,true,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,6155,03-10,OBRAS PUBLICAS,EJECUCION DE OBRAS POR ADMINISTRACION,127428415.4,true,false,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,6155,03-11,OBRAS PUBLICAS,EJECUCION DE OBRAS POR ADMINISTRACION,209968386.2,true,false,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,6155,03-12,OBRAS PUBLICAS,EJECUCION DE OBRAS POR ADMINISTRACION,59999973.4,true,false,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,6155,03-13,OBRAS PUBLICAS,EJECUCION DE OBRAS POR ADMINISTRACION,72999983.78,true,false,09/03/2026,10/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3112,03-14,SERVICIOS PUBLICOS,SERVICIO DE ENERGIA ELECTRICA PARA ALUMBRADO PUBLICO,15744224,true,true,11/03/2026,12/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-15,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,100298.06,true,true,11/03/2026,11/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-16,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,13032,true,true,11/03/2026,11/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1522,03-17,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",438340.07,true,true,12/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-18,ADMINISTRACION,AGUINALDO,3723.79,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-19,ADMINISTRACION,AGUINALDO,10548.21,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-20,ADMINISTRACION,AGUINALDO,10024.04,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-21,ADMINISTRACION,AGUINALDO,2025.39,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-22,ADMINISTRACION,AGUINALDO,2061.19,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-23,ADMINISTRACION,AGUINALDO,10906.6,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-24,ADMINISTRACION,AGUINALDO,2158.92,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-25,ADMINISTRACION,AGUINALDO,600.44,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,2451,03-26,ADMINISTRACION,VIDRIO Y PRODUCTOS DE VIDRIO,31088,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3311,03-27,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,10000.01,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3311,03-28,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,10000.46,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3311,03-29,CONTRALORIA,ASESORIAS ASOCIADAS A CONVENIOS O ACUERDOS,10000,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,2311,03-30,INSTITUTO DE LA MUJER,MATERIAS PRIMAS Y MATERIALES DE PRODUCCION,108784.22,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3171,03-31,TESORERIA                                                 (TIC´S),SERVICIOS DE ACCESO A INTERNET,237800,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,2911,03-32,INSTITUTO DE LA JUVENTUD,"REFACCIONES Y ACCESORIOS Y HERRAMIENTAS                                                                           2941 REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO                                                                         2541 MATERIALES, ACCESORIOS Y SUMINISTROS MEDICOS",35632.97,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,2721,03-33,SERVICIOS PUBLICOS,PRENDAS DE SEGURIDAD Y PROTECCION DE PERSONAL,297772,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,5151,03-34,TESORERIA                                                 (TIC´S),BIENES INFORMATICOS                                                                                                   2141 MATERIALES Y UTILES PARA EL PROCESAMIENTO EN EQUIPOS DE BIENES INFORMATICOS,190704,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,5151,03-35,TESORERIA                                                 (TIC´S),BIENES INFORMATICOS                                                                                                   ,1435445.48,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-36,CONSEJERIA JURIDICA,SENTENCIAS Y RESOLUCIONES JUDICIALES,424581.29,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,4391,03-37,SEGURIDAD PUBLICA,OTROS SUBSIDIOS,1038500,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1522,03-38,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",343966.75,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1322,03-39,ADMINISTRACION,AGUINALDO                                                 1321 PRIMA VACACIONAL                                          1522 LIQUIDACION POR INDEMNIZACION POR SUELDOS Y SALARIOS CAIDOS,104471.28,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,3941,03-40,JURIDICO DE TESORERIA,SENTENCIAS Y RESOLUCIONES JUDICIALES,5000,true,true,13/03/2026,13/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1522,03-41,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",188774.59,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,1522,03-42,CONSEJERIA JURIDICA,"LIQUIDACIONES POR INDEMNIZACIONES, POR SUELDOS Y SALARIOS CAIDOS",343966.72,true,true,13/03/2026,17/03/2026,ENTREGADO,,,,
,2026,3,,,,,,4411,03-43,BIENESTAR,COOPERACIONES Y AYUDAS,7888,true,true,13/03/2026,18/03/2026,ENTREGADO,,,,
